"","year","MORTGAGE30US","LASTHPI","LAUR","FIPS","Pop_1990","Water_area_1990","year.y","Population.Data","X.x","d2w","c2w","g2w","t2w","we2w","s2w","b2w","area.x","pop_g","X.y","Developed_pixels","Cropland_pixels","Grass_pixels","Tree_pixels","Water_pixels","Wetland_pixels","Snow_pixels","Barren_pixels","Land_perc","Water_perc","Wetland_perc","Land_area","Water_area","Wetland_area","area.y","water_change_perc","water_change","area","pop_g_perc","Developed_area"
"108",1998,6.942641509,150.5325,5.516666667,22057,85795,686509040.474415,1998,88995,125,8999.95071362069,17999.9014272414,899.995071362069,0,1014294.44542505,0,297898.368620845,3296358848.16864,0.00846478107152571,125,122061,505796,2115,1861,774192,2250082,0,6534,17.42914470733,21.1375343638648,61.4333209288052,574527153.72019,696768984.287943,2025062710.16051,3296358848.16864,0.000663065690034603,461697.471608996,3296358848.16864,0.846478107152571,109854298.405526
"109",1998,6.942641509,150.5325,5.516666667,22071,495067,460528437.008562,1998,464411,162,12599.6863818051,10799.7311844044,0,0,109797.267041445,0,7199.82078960292,906160444.803436,-0.0100273920040929,162,230719,4344,143,4442,512939,253489,0,794,23.8801434147407,50.9439153018761,25.1759412833832,216392413.786713,461633609.499766,228134421.516957,906160444.803436,-0.000383913816220272,-177295.586943984,906160444.803436,-1.00273920040929,207641931.594549
"110",1998,6.942641509,150.5325,5.516666667,22075,25513,1466153741.22073,1998,26141,199,19799.6561922106,35099.3905225551,1799.96874474642,3599.93748949283,2804351.30431492,0,445492.264324738,3228108046.06247,0.00856514526023378,199,92839,67507,1718,9140,1644320,1692879,0,78446,6.96014802964942,45.8430226641824,47.1968293061682,224681098.562971,1479862303.18071,1523564644.31878,3228108046.06247,0.00175882902317581,2598254.88304019,3228108046.06247,0.856514526023378,83553649.1467561
"111",1998,6.942641509,150.5325,5.516666667,22087,66658,561769134.482716,1998,65812,236,27900.0414442534,0,2700.0040107342,0,380700.565513522,0,271800.403747243,1592484865.56445,-0.00728561731653976,236,52621,7016,3346,2899,629228,1066387,0,7928,4.17141161676816,35.5611568729955,60.2674315102364,66429098.6774304,566306041.222086,959749725.664937,1592484865.56445,0.000870075602730891,492300.731290936,1592484865.56445,-0.728561731653976,47358970.3496147
"112",1998,6.942641509,150.5325,5.516666667,22089,42492,332398017.913535,1998,48142,273,3600.18648636963,35101.8182421039,900.046621592408,900.046621592408,339317.576340338,0,15300.7925670709,1063564391.66345,0.0114928038659523,273,83065,76824,310,2295,368136,650342,0,705,13.8107960127852,31.1536908986127,55.035513088602,146886708.597259,331339563.086543,585338119.97965,1063564391.66345,0.000119535333557685,39602.0513499975,1063564391.66345,1.14928038659523,74762372.6225734
"113",1998,6.942641509,150.5325,5.516666667,22095,40048,330563893.055654,1998,42189,310,0,0,0,0,22498.4817689069,0,8999.39270756277,900398239.784363,0.00646500310129294,310,66285,85418,336,1271,367482,477253,0,2465,15.5695595246424,36.7294679713346,47.7009725040229,140188039.902059,330711483.096058,429498716.786246,900398239.784363,-0.000103395733566325,-34197.6922889948,900398239.784363,0.646500310129294,59652474.5620798
"114",1998,6.942641509,150.5325,5.516666667,22101,58061,193343525.080229,1998,57222,347,11699.7352618709,58498.6763093543,2699.93890658558,5399.87781317117,744283.158582092,0,154796.497310907,1798695699.64877,0.00500553243058111,347,86658,367962,410,8501,217274,1282773,0,35018,24.9449613628767,10.8713316748357,64.1837069622875,448683947.313112,195542175.329825,1154469577.00584,1798695699.64877,0.00297744069353656,580486.864916027,1798695699.64877,0.500553243058111,77990435.255631
"115",1998,6.942641509,150.5325,5.516666667,22103,145156,684884500.155403,1998,188796,384,69300.52618143,168301.277869187,24300.1845051768,19800.1503375514,96300.731187182,0,52200.3963444538,2891507754.48965,0.0239671976439577,384,314287,162232,397982,662225,761982,906896,0,7158,48.0547267429084,23.71734974455,28.2279235125415,1389506150.17001,685789007.023096,816212597.296547,2891507754.48965,-0.000110226673280089,-75600.574015975,2891507754.48965,2.39671976439577,282860447.688092
"116",1998,6.942641509,150.5325,5.516666667,22109,97057,1164780552.65754,1998,104678,421,17100.0345391457,27000.0545354933,900.001817849776,900.001817849776,2432704.91364794,0,339300.685329365,4099587480.4657,0.0153843169208085,421,141414,199425,6821,2004,1323441,2855155,0,26828,8.26530683929707,29.0541258478431,62.6805673128598,338843484.405898,1191099305.81692,2569644690.24288,4099587480.4657,-0.000928532443154051,-1107002.23596001,4099587480.4657,1.53843169208085,127272857.069408
"117",1998,6.942641509,150.5325,5.516666667,22113,49976,383086200.59318,1998,52078,458,5400.00423717806,99000.0776815978,900.000706196344,0,522000.40959388,0,202500.158894177,3386071756.9218,0.00848179705654539,458,61060,1712189,1977,10285,429868,1534927,0,11993,47.7767450168102,11.4256735044184,40.7975814787714,1617754869.39075,386881503.57121,1381435383.95984,3386071756.9218,0.00174310216256557,673200.528235018,3386071756.9218,0.848179705654539,54954043.1203488
"118",1999,7.44,156.435,4.975,22023,9214,1073469095.34227,1999,9039,15,36900.0135897112,90000.0331456371,22500.0082864093,0,3059101.12662021,0,311400.114683904,4279035375.90335,-0.00066334991708128,15,43851,421343,25849,5547,1195954,3045537,0,16401,10.7896296589197,25.1542439323569,64.0561264087234,461692070.034135,1076358996.40657,2740984309.46264,4279035375.90335,0.000843552763055699,907200.334110022,4279035375.90335,-0.066334991708128,39465914.5346932
"119",1999,7.44,156.435,4.975,22045,68259,153478902.694336,1999,73459,52,0,42300.5244041153,0,900.011157534369,112501.394691796,0,62100.7698698715,1627572977.19589,0.00817973457035803,52,103044,507694,1050,12252,174149,1004938,0,5265,34.7991475299603,9.6300470252025,55.5708054448372,566381521.492166,156736043.073453,904455412.630274,1627572977.19589,3.44544426120752e-05,5400.06694501638,1627572977.19589,0.817973457035803,92740749.7169716
"120",1999,7.44,156.435,4.975,22051,448297,623107384.716627,1999,447475,89,1800.03519925997,3600.07039851994,0,0,493209.644597231,0,16200.3167933397,1351495228.16757,-0.00457365565444878,89,270886,14960,294,1219,698318,513822,0,2133,19.2784916677322,46.5039370498231,34.2175712824447,260547894.952083,628498490.138411,462448843.077078,1351495228.16757,0.000611843396748357,384307.515042067,1351495228.16757,-0.457365565444878,243802167.493368
"121",1999,7.44,156.435,4.975,22057,85795,686509040.474415,1999,89546,126,2699.98521408621,32399.8225690345,0,0,626396.569668,0,221398.787555069,3296358848.16864,0.00619135906511592,126,122901,505180,2118,1862,774615,2249210,0,6755,17.4414036210483,21.1490834073009,61.4095129716508,574931251.507231,697149682.203129,2024277914.45828,3296358848.16864,0.000546376092751988,380697.915186048,3296358848.16864,0.619135906511592,110610294.26547
"122",1999,7.44,156.435,4.975,22071,495067,460528437.008562,1999,461618,163,15299.6191779062,4499.88799350182,0,0,274493.167603611,0,2699.93279610109,906160444.803436,-0.00601406943418648,163,231343,4539,203,4407,512587,252874,0,917,23.9761836185406,50.9089554758807,25.1148609055787,217262692.124656,461316817.385024,227580935.293756,906160444.803436,-0.00068624144391316,-316792.114741981,906160444.803436,-0.601406943418648,208203517.616139
"123",1999,7.44,156.435,4.975,22075,25513,1466153741.22073,1999,26034,200,27899.5155435695,18899.6718198374,2699.95311711962,899.984372373208,3833033.44193749,0,376193.467652001,3228108046.06247,-0.00409318694770666,200,92961,67511,1704,9131,1647659,1689390,0,78493,6.96432997318817,45.9361127273548,47.099557299457,224816096.218827,1482867351.00007,1520424598.84357,3228108046.06247,0.00203062664202003,3005047.81936002,3228108046.06247,-0.409318694770666,83663447.2401859
"124",1999,7.44,156.435,4.975,22087,66658,561769134.482716,1999,65256,237,104400.155081722,0,4500.006684557,0,887401.31819464,0,2652303.93987789,1592484865.56445,-0.00844830729958057,237,52350,6976,3388,2909,632972,1064632,0,6198,4.05900221823474,35.7727510349407,60.1682467468245,64638996.0183136,569675646.227482,958170223.318657,1592484865.56445,0.00595014843586061,3369605.00539601,1592484865.56445,-0.844830729958057,47115069.9873117
"125",1999,7.44,156.435,4.975,22089,42492,332398017.913535,1999,48655,274,2700.13986477722,20701.0722966254,0,0,362718.78850174,0,3600.18648636963,1063564391.66345,0.0106559760707905,274,83403,76737,314,2285,368476,649754,0,708,13.8317831353238,31.1824635666092,54.9857532980671,147109920.159414,331645578.937884,584808892.566154,1063564391.66345,0.000923571723492111,306015.85134095,1063564391.66345,1.06559760707905,75066588.3806716
"126",1999,7.44,156.435,4.975,22095,40048,330563893.055654,1999,42474,311,1799.87854151255,5399.63562453766,0,0,56696.1740576455,0,7199.51416605022,900398239.784363,0.00675531536656471,311,66659,85133,346,1269,367531,477104,0,2468,15.5795544272421,36.7343654736085,47.6860800991494,140278033.829135,330755580.120325,429364625.834903,900398239.784363,0.000133339864265336,44097.0242670178,900398239.784363,0.675531536656471,59989051.8493426
"127",1999,7.44,156.435,4.975,22101,58061,193343525.080229,1999,56810,348,7199.83708422822,33299.2465145555,0,899.979635528528,450889.797399792,0,308693.014986285,1798695699.64877,-0.00720002796127361,348,86785,368018,408,8527,217126,1284251,0,33481,24.8784146470823,10.8639264763864,64.2576588765313,447486974.397859,195408978.343767,1155799746.90715,1798695699.64877,-0.000681167558013285,-133196.986058027,1798695699.64877,-0.720002796127361,78104732.6693432
"128",1999,7.44,156.435,4.975,22103,145156,684884500.155403,1999,192886,385,80100.6081837308,177301.346204438,25200.1913387018,17100.1298369762,159301.209533936,0,63900.4851802796,2891507754.48965,0.0216635945676815,385,314644,161888,398003,662158,761897,906476,0,7696,48.0704453053167,23.7147040459268,28.2148506487564,1389960653.62094,685712506.442246,815834594.426467,2891507754.48965,-0.000111551191498527,-76500.5808500051,2891507754.48965,2.16635945676815,283181750.12766
"129",1999,7.44,156.435,4.975,22109,97057,1164780552.65754,1999,105036,422,13500.0272677466,112500.227231222,900.001817849776,0,2117704.27740052,0,324900.656243769,4099587480.4657,0.00342001184585117,422,141984,198993,6850,2006,1322624,2855227,0,27404,8.28166217644972,29.0361898606569,62.6821479628934,339513985.760196,1190364004.33174,2569709490.37376,4099587480.4657,-0.000617330126538751,-735301.48518014,4099587480.4657,0.342001184585117,127785858.105582
"130",1999,7.44,156.435,4.975,22113,49976,383086200.59318,1999,52466,459,9900.00776815978,36900.0289540501,900.000706196344,0,493200.386995597,0,211500.165956141,3386071756.9218,0.00745036291716272,459,61439,1712114,1965,10312,430327,1534076,0,12066,47.787164178073,11.4378734917134,40.7749623302135,1618107669.66758,387294603.895354,1380669483.35886,3386071756.9218,0.00106776964091249,413100.324143946,3386071756.9218,0.745036291716272,55295143.3879972
"131",2000,8.053461538,161.8725,5.15,22023,9214,1073469095.34227,2000,9937,16,27900.0102751475,161100.05933069,38700.014252624,900.000331456371,3299401.21511906,0,631800.232682373,4279035375.90335,0.0993472729284213,16,42864,427279,25770,5669,1191974,3043548,0,17378,10.9151743554818,25.0705334461252,64.014292198393,467064172.012598,1072776995.08738,2739194208.80338,4279035375.90335,-0.00332788719297972,-3582001.31918991,4279035375.90335,9.93472729284213,38577614.207546
"132",2000,8.053461538,161.8725,5.15,22045,68259,153478902.694336,2000,73170,53,6300.07810274058,143101.774047965,900.011157534369,3600.04463013748,545406.761465827,0,196202.432342492,1627572977.19589,-0.0039341673586627,53,104168,506988,1073,12214,173828,1005278,0,4843,34.7980968728019,9.612296449,55.5896066781981,566364421.280173,156447139.491884,904761416.423835,1627572977.19589,-0.00184324917168943,-288903.581569016,1627572977.19589,-0.39341673586627,93752362.25804
"133",2000,8.053461538,161.8725,5.15,22051,448297,623107384.716627,2000,454936,90,9900.19359592982,9900.19359592982,1800.03519925997,900.017599629984,651612.742132108,0,103502.023957448,1351495228.16757,0.0166735571819654,90,271899,16265,289,1161,698496,511417,0,2105,19.426796978221,46.5157908195883,34.0574122021907,262552234.146459,628658693.271145,460284300.749968,1351495228.16757,0.00025489819824176,160203.132733941,1351495228.16757,1.66735571819654,244713885.321793
"134",2000,8.053461538,161.8725,5.15,22057,85795,686509040.474415,2000,89775,127,8099.95564225862,32399.8225690345,899.995071362069,0,1332892.70068722,0,273598.501694069,3296358848.16864,0.00255734482835646,127,125538,504513,2158,1858,774181,2246902,0,7491,17.5162676331095,21.13723403413,61.3464983327604,577399037.992906,696759084.342158,2022200725.83358,3296358848.16864,-0.000560278331816377,-390597.860971093,3296358848.16864,0.255734482835646,112983581.268651
"135",2000,8.053461538,161.8725,5.15,22071,495067,460528437.008562,2000,485610,164,17999.5519740073,17099.5743753069,0,0,571485.775174732,0,11699.7087831047,906160444.803436,0.0519737098640001,164,231754,4627,313,4368,509768,253989,0,2051,24.1454209580184,50.6289789148549,25.2256001271266,218796253.952842,458779780.534288,228584410.316307,906160444.803436,-0.00549955422201431,-2537036.85073602,906160444.803436,5.19737098640001,208573408.409205
"136",2000,8.053461538,161.8725,5.15,22075,25513,1466153741.22073,2000,26758,201,21599.624936957,17999.6874474642,4499.92186186604,899.984372373208,1796368.80725692,0,1043081.88758055,3228108046.06247,0.0278097872013521,201,92992,68024,1788,9007,1645196,1691447,0,78395,6.97564910036637,45.8674452144487,47.156905685185,225181489.874011,1480650689.49091,1522275866.69755,3228108046.06247,-0.00149484814515954,-2216661.50916004,3228108046.06247,2.78097872013521,83691346.7557292
"137",2000,8.053461538,161.8725,5.15,22087,66658,561769134.482716,2000,67278,238,17100.0254013166,900.0013369114,0,0,571500.848938739,0,257400.38235666,1592484865.56445,0.0309856564913571,238,52264,7156,3661,2879,633417,1063638,0,6410,4.09002924678921,35.7979004478856,60.1120703053252,65133096.752278,570076146.822408,957275621.989767,1592484865.56445,0.000703032677591642,400500.594926,1592484865.56445,3.09856564913571,47037669.8723374
"138",2000,8.053461538,161.8725,5.15,22089,42492,332398017.913535,2000,48118,275,1800.09324318482,58503.0304035065,0,900.046621592408,512126.52768608,0,36901.9114852887,1063564391.66345,-0.0110368924057137,275,84158,76939,347,2234,368604,648670,0,725,13.9126851076902,31.1932956298549,54.894019262455,147970364.729657,331760784.905448,583833242.028347,1063564391.66345,0.000347376762666274,115205.967564046,1063564391.66345,-1.10368924057137,75746123.5799739
"139",2000,8.053461538,161.8725,5.15,22095,40048,330563893.055654,2000,43248,312,8999.39270756277,5399.63562453766,0,0,127791.376447391,0,20698.6032273944,900398239.784363,0.0182229128407967,312,67298,84723,365,1290,367522,476855,0,2457,15.6053412759493,36.7334659323745,47.6611927916762,140510218.16099,330747480.666888,429140540.956485,900398239.784363,-2.44877302874036e-05,-8099.45343703032,900398239.784363,1.82229128407967,60564113.0433559
"140",2000,8.053461538,161.8725,5.15,22101,58061,193343525.080229,2000,53377,349,7199.83708422822,62998.5744869969,899.979635528528,15299.653803985,1583964.15853021,0,1064675.90883025,1798695699.64877,-0.0604295018482661,349,87090,368315,456,8471,217595,1287183,0,29486,24.7082451881221,10.8873929498508,64.4043618620271,444426143.657426,195831068.79283,1158438487.19852,1798695699.64877,0.00216003610806692,422090.449063003,1798695699.64877,-6.04295018482661,78379226.4581795
"141",2000,8.053461538,161.8725,5.15,22103,145156,684884500.155403,2000,192131,386,216901.646879541,308702.343899097,74700.5671825804,20700.1571710765,339302.576238949,0,173701.318870338,2891507754.48965,-0.00391422913015982,386,313101,160595,408881,654082,762125,905991,0,7987,48.0784446529186,23.7218007434102,28.1997546036712,1390191955.37716,685917708.00029,815398091.112207,2891507754.48965,0.000299253048640979,205201.558044076,2891507754.48965,-0.391422913015982,281793039.583531
"142",2000,8.053461538,161.8725,5.15,22109,97057,1164780552.65754,2000,104756,423,23400.0472640942,144900.292673814,3600.0072713991,0,4634109.36010849,0,769501.554261558,4099587480.4657,-0.00266575269431435,423,143944,198464,6978,1970,1321562,2855904,0,26266,8.29011426343465,29.0128752726621,62.6970104639032,339860486.460068,1189408202.40119,2570318791.60444,4099587480.4657,-0.000802949288681187,-955801.93054986,4099587480.4657,-0.266575269431435,129549861.668569
"143",2000,8.053461538,161.8725,5.15,22113,49976,383086200.59318,2000,54094,460,3600.00282478538,105300.082624972,0,0,1361701.06847507,0,366300.287421912,3386071756.9218,0.0310296191819464,460,63064,1712944,2096,10326,430761,1531575,0,11533,47.8421039901401,11.449408991683,40.7084870181769,1619967971.12729,387685204.201843,1378418581.59267,3386071756.9218,0.00100853536961387,390600.30648905,3386071756.9218,3.10296191819464,56757644.5355662
"144",2001,6.967884615,170.75,5.6,22023,9214,1073469095.34227,2001,9875,17,24300.008949322,187200.068942925,39600.0145840803,2700.00099436911,2381400.87703356,0,405000.149155367,4279035375.90335,-0.0062393076381202,17,42467,427981,25328,5810,1191593,3043970,0,17333,10.9143120112769,25.0625199548552,64.0231680338678,467027271.999009,1072434094.96109,2739574008.94325,4279035375.90335,-0.000319637844454435,-342900.126290083,4279035375.90335,-0.62393076381202,38220314.0759577
"145",2001,6.967884615,170.75,5.6,22045,68259,153478902.694336,2001,72993,54,1800.02231506874,51300.635979459,2700.03347260311,10800.1338904124,266403.302630173,0,66600.8256575433,1627572977.19589,-0.00241902419024187,54,104505,506711,1094,12177,173848,1005329,0,4728,34.7941707328942,9.61340240390358,55.5924268632022,566300520.487988,156465139.715035,904807316.99287,1627572977.19589,0.00011505626251429,18000.2231509984,1627572977.19589,-0.241902419024187,94055666.0181292
"146",2001,6.967884615,170.75,5.6,22051,448297,623107384.716627,2001,453154,91,14400.2815940797,11700.2287951898,0,0,480609.398202411,0,110702.164754488,1351495228.16757,-0.0039170344839714,91,272492,16517,308,1038,698943,510359,0,1975,19.4674860418531,46.5455584324255,33.9869555257213,263102144.899833,629061001.13818,459332082.129559,1351495228.16757,0.000639946399121127,402307.867035031,1351495228.16757,-0.39170344839714,245247595.758374
"147",2001,6.967884615,170.75,5.6,22057,85795,686509040.474415,2001,90105,128,6299.96549953448,14399.9211417931,899.995071362069,0,805495.588869052,0,254698.605195466,3296358848.16864,0.00367585630743528,128,126385,504043,2197,1852,775061,2245965,0,7138,17.5178238871896,21.1612604129097,61.3209156999007,577450337.711974,697551080.004957,2021357430.45171,3296358848.16864,0.00113668509043796,791995.662799001,3296358848.16864,0.367585630743528,113745877.094095
"148",2001,6.967884615,170.75,5.6,22071,495067,460528437.008562,2001,487363,165,41398.9695402168,21599.4623688088,17999.5519740073,0,149396.281384261,0,63898.4095077259,906160444.803436,0.00360989271225876,165,231766,4576,157,4354,509970,254103,0,1944,24.1140365687725,50.6490410877273,25.2369223435002,218511861.031652,458961576.009225,228687007.762559,906160444.803436,0.000396258690226636,181795.474937022,906160444.803436,0.360989271225876,208584208.140389
"149",2001,6.967884615,170.75,5.6,22075,25513,1466153741.22073,2001,27029,202,21599.624936957,17999.6874474642,2699.95311711962,0,1142980.15291397,0,926983.903544405,3228108046.06247,0.0101278122430675,202,93441,68225,1783,8943,1644523,1691889,0,78045,6.98208929341603,45.8486822277715,47.1692284788125,225389386.264029,1480045000.00831,1522673659.79013,3228108046.06247,-0.000409069800797024,-605689.482599974,3228108046.06247,1.01278122430675,84095439.7389252
"150",2001,6.967884615,170.75,5.6,22087,66658,561769134.482716,2001,68028,239,8100.0120322026,0,0,0,243000.360966078,0,259200.385030483,1592484865.56445,0.0111477749041291,239,52310,7289,3635,2859,633555,1063200,0,6577,4.10698390720149,35.8056995916753,60.0873165011232,65403097.1533514,570200347.006902,956881421.4042,1592484865.56445,0.000217865955603136,124200.184494019,1592484865.56445,1.11477749041291,47079069.9338353
"151",2001,6.967884615,170.75,5.6,22089,42492,332398017.913535,2001,48461,276,8100.41959433167,24301.258782995,1800.09324318482,0,288914.965531163,0,19801.025675033,1063564391.66345,0.00712830957230137,276,84429,76915,357,2161,368810,648292,0,713,13.9272406926766,31.2107284816409,54.8620308256825,148125172.748571,331946194.509496,583493024.405385,1063564391.66345,0.000558865340582138,185409.604047954,1063564391.66345,0.712830957230137,75990036.2144254
"152",2001,6.967884615,170.75,5.6,22095,40048,330563893.055654,2001,43580,313,5399.63562453766,14399.0283321004,0,0,51296.5384331078,0,12599.1497905879,900398239.784363,0.00767665556788755,313,67485,84514,408,1302,367578,476776,0,2447,15.6076401035472,36.7390630778303,47.6532968186225,140530916.764217,330797877.266051,429069445.754095,900398239.784363,0.000152371830803855,50396.5991629958,900398239.784363,0.767665556788755,60732401.6869874
"153",2001,6.967884615,170.75,5.6,22101,58061,193343525.080229,2001,53044,350,9899.7759908138,89997.9635528528,1799.95927105706,19799.5519816276,1093475.25716716,0,423890.408333936,1798695699.64877,-0.00623864211177094,350,87225,368281,443,8439,218835,1286177,0,29196,24.6965369689522,10.9494365044261,64.3540265266217,444215548.422713,196947043.540885,1157533107.68518,1798695699.64877,0.00569866035524536,1115974.74805501,1798695699.64877,-0.623864211177094,78500723.7089757
"154",2001,6.967884615,170.75,5.6,22103,145156,684884500.155403,2001,195622,387,177301.346204438,202501.53754314,108900.826856533,16200.1230034512,217801.653713066,0,266402.022723419,2891507754.48965,0.0181698944990658,387,312864,160843,401574,661570,762751,905479,0,7681,48.0748963041769,23.7412855356232,28.1838181601999,1390089354.59814,686481112.278077,814937287.613442,2891507754.48965,0.000821387567656595,563404.27778697,2891507754.48965,1.81698944990658,281579737.963986
"155",2001,6.967884615,170.75,5.6,22109,97057,1164780552.65754,2001,105255,424,13500.0272677466,67500.1363387332,2700.00545354933,900.001817849776,2669405.39174243,0,575101.161606007,4099587480.4657,0.00476345030356251,424,144558,198082,7003,1984,1321926,2855806,0,25729,8.28427463969961,29.0208663367206,62.6948590235798,339621085.97652,1189735803.06288,2570230591.4263,4099587480.4657,0.000275431648300906,327600.661689997,4099587480.4657,0.476345030356251,130102462.784728
"156",2001,6.967884615,170.75,5.6,22113,49976,383086200.59318,2001,54217,461,10800.0084743561,135000.105929452,14400.0112991415,0,1193400.93641635,0,200700.157481785,3386071756.9218,0.00227381964728068,461,63427,1713283,1990,10356,432111,1529799,0,11333,47.8534268541655,11.4852913072565,40.661281838578,1620351371.42813,388900205.155208,1376820180.33846,3386071756.9218,0.00313398845299351,1215000.95336497,3386071756.9218,0.227381964728068,57084344.7919155
"157",2002,6.537307692,177.4,5.991666667,22023,9214,1073469095.34227,2002,9834,18,17100.0062976711,133200.049055543,10800.0039774765,0,2378700.87603919,0,414000.152469931,4279035375.90335,-0.00415189873417721,18,42501,428257,25168,5970,1191111,3044605,0,16870,10.9110939950977,25.0523821522513,64.036523852651,466889571.948296,1072000294.80133,2740145509.15373,4279035375.90335,-0.000404500529960994,-433800.159759998,4279035375.90335,-0.415189873417721,38250914.0872272
"158",2002,6.537307692,177.4,5.991666667,22045,68259,153478902.694336,2002,72862,55,3600.04463013748,26100.3235684967,0,3600.04463013748,216902.688965783,0,39600.4909315122,1627572977.19589,-0.00179469264176013,55,105191,506065,1109,12128,173992,1005209,0,4698,34.7928435870099,9.62136527920937,55.5857911337807,566278920.220207,156594741.32172,904699315.653965,1627572977.19589,0.00082830978786097,129601.606685013,1627572977.19589,-0.179469264176013,94673073.6721978
"159",2002,6.537307692,177.4,5.991666667,22051,448297,623107384.716627,2002,453429,92,7200.14079703987,4500.08799814992,0,0,372607.286246813,0,32400.6335866794,1351495228.16757,0.000606857712830422,92,273413,16520,309,1012,699208,509080,0,2090,19.5350125729873,46.5632058986489,33.9017815283638,264014762.745858,629299505.802082,458180959.619632,1351495228.16757,0.00037914393591465,238504.663901925,1351495228.16757,0.0606857712830422,246076511.967633
"160",2002,6.537307692,177.4,5.991666667,22057,85795,686509040.474415,2002,90994,129,13499.926070431,12599.930999069,1799.99014272414,0,761395.83037231,0,338398.146832138,3296358848.16864,0.0098662671327896,129,127146,503380,2271,1860,775822,2245206,0,6956,17.5177692817833,21.1820377700135,61.3001929482032,577448537.721831,698235976.254263,2020674334.19255,3296358848.16864,0.000981858202127928,684896.249306083,3296358848.16864,0.98662671327896,114430773.343402
"161",2002,6.537307692,177.4,5.991666667,22071,495067,460528437.008562,2002,489722,166,31499.2159545128,7199.82078960292,0,0,314992.159545128,0,36899.081546715,906160444.803436,0.00484033461711286,166,231734,4579,166,4342,510281,253796,0,1972,24.1136392980226,50.6799288885358,25.2064318134417,218508261.121258,459241469.042421,228410714.639758,906160444.803436,0.000609839794498024,279893.033195972,906160444.803436,0.484033461711286,208555408.85723
"162",2002,6.537307692,177.4,5.991666667,22075,25513,1466153741.22073,2002,27462,203,32399.4374054355,12599.7812132249,1799.96874474642,0,1815268.47907676,0,779386.466475198,3228108046.06247,0.0160198305523698,203,93794,68160,1812,8932,1645870,1690900,0,77381,6.97210838817023,45.8862360807494,47.1416555310803,225067191.85872,1481257278.95789,1521783575.24586,3228108046.06247,0.000819082493825007,1212278.94957995,3228108046.06247,1.60198305523698,84413134.2223726
"163",2002,6.537307692,177.4,5.991666667,22087,66658,561769134.482716,2002,68964,240,9000.01336911399,900.0013369114,0,0,351900.522732357,0,324900.482625015,1592484865.56445,0.0137590403951313,240,52298,7327,3629,2850,634079,1062739,0,6503,4.10342342851491,35.835313731862,60.061262839623,65346397.069126,570671947.707443,956466520.787884,1592484865.56445,0.000827078943421489,471600.700541019,1592484865.56445,1.37590403951313,47068269.9177924
"164",2002,6.537307692,177.4,5.991666667,22089,42492,332398017.913535,2002,49117,277,5400.27972955445,13500.6993238861,900.046621592408,900.046621592408,145807.55269797,0,9000.46621592408,1063564391.66345,0.0135366583438228,277,84646,76809,365,2151,368855,648042,0,809,13.9445889189686,31.2145366288757,54.8408744521557,148309682.305997,331986696.607468,583268012.749987,1063564391.66345,0.000122014045173424,40502.0979720354,1063564391.66345,1.35366583438228,76185346.331311
"165",2002,6.537307692,177.4,5.991666667,22095,40048,330563893.055654,2002,43878,314,0,4499.69635378139,0,0,35997.5708302511,0,21598.5424981507,900398239.784363,0.00683799908214788,314,67730,84256,439,1307,367588,476771,0,2419,15.6071403584172,36.7400625680903,47.6527970734925,140526417.067863,330806876.658758,429064946.057741,900398239.784363,2.72051102061521e-05,8999.39270699024,900398239.784363,0.683799908214788,60952886.8083226
"166",2002,6.537307692,177.4,5.991666667,22101,58061,193343525.080229,2002,53109,351,3599.91854211411,30599.3076079699,0,899.979635528528,376191.487650925,0,364491.752389054,1798695699.64877,0.00122539778297259,351,87592,368094,434,8451,219222,1286195,0,28608,24.6762727434659,10.9688000976686,64.3549271588655,443851056.670324,197295335.659835,1157549307.31861,1798695699.64877,0.00176845568579309,348292.118950009,1798695699.64877,0.122539778297259,78831016.2352148
"167",2002,6.537307692,177.4,5.991666667,22103,145156,684884500.155403,2002,200701,388,95400.7243536569,117900.895191784,36900.2801745277,38700.2938415778,224101.701547741,0,115200.874691208,2891507754.48965,0.0259633374569324,388,313841,160604,392478,669659,763090,905193,0,7897,48.0732466332707,23.7518372042498,28.1749161624795,1390041654.23596,686786214.594642,814679885.659054,2891507754.48965,0.000444443861758348,305102.316565037,2891507754.48965,2.59633374569324,282459044.64034
"168",2002,6.537307692,177.4,5.991666667,22109,97057,1164780552.65754,2002,105698,425,11700.0236320471,77400.1563350807,0,0,1568703.16851216,0,580501.172513105,4099587480.4657,0.00420882618402918,425,145096,197651,7017,2007,1321270,2856800,0,25247,8.27685436593102,29.0064648586372,62.7166807754318,339316885.362087,1189145401.87037,2571125193.23324,4099587480.4657,-0.000496245629483583,-590401.192510128,4099587480.4657,0.420882618402918,130586663.762731
"169",2002,6.537307692,177.4,5.991666667,22113,49976,383086200.59318,2002,54638,462,3600.00282478538,104400.081918776,3600.00282478538,0,587700.461146213,0,171900.134883502,3386071756.9218,0.00776509212977472,462,64340,1712056,2039,10378,432687,1529610,0,11189,47.8431405903678,11.5006010952346,40.6562583143977,1620003071.15483,389418605.561977,1376650080.20499,3386071756.9218,0.00133299082874516,518400.406769037,3386071756.9218,0.776509212977472,57906045.4366727
